without bias model results (i/p->1, o/p->2 (expected));

cost = 0.310223, w = 2.348984, b = -0.956122
cost = 0.309823, w = 2.348615, b = -0.955607
cost = 0.309425, w = 2.348248, b = -0.955091
cost = 0.309028, w = 2.347883, b = -0.954575
cost = 0.308631, w = 2.347521, b = -0.954059
cost = 0.308236, w = 2.347161, b = -0.953542
cost = 0.307843, w = 2.346804, b = -0.953024
cost = 0.307450, w = 2.346448, b = -0.952506
cost = 0.307058, w = 2.346095, b = -0.951988
cost = 0.306668, w = 2.345744, b = -0.951469
cost = 0.306279, w = 2.345395, b = -0.950950
cost = 0.305891, w = 2.345048, b = -0.950431
cost = 0.305503, w = 2.344703, b = -0.949911
cost = 0.305117, w = 2.344360, b = -0.949391
cost = 0.304732, w = 2.344020, b = -0.948871
cost = 0.304348, w = 2.343681, b = -0.948350
cost = 0.303965, w = 2.343344, b = -0.947830
cost = 0.303583, w = 2.343009, b = -0.947308
cost = 0.303202, w = 2.342677, b = -0.946787
cost = 0.302822, w = 2.342346, b = -0.946265
cost = 0.302443, w = 2.342017, b = -0.945743
cost = 0.302064, w = 2.341690, b = -0.945220
cost = 0.301687, w = 2.341364, b = -0.944697
cost = 0.301310, w = 2.341041, b = -0.944174
cost = 0.300935, w = 2.340719, b = -0.943651
cost = 0.300560, w = 2.340399, b = -0.943128
cost = 0.300186, w = 2.340080, b = -0.942604
cost = 0.299813, w = 2.339764, b = -0.942080
---------------------------------------------
w = 2.339764, b = -0.942080
